date,rmse,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-03-23,0.7548751281225365,46.195752211512776,58.062625910279685,68.6811564947569,67.3514723682597,63.88500813569033,6.9793559835220345,1108005.0,181402.0,94402.0,98948.0,154246.0,1179643.0,38052.0,1186133.0,140298.0,145279.0,89692.0,163733.0,1102654.0,26909.0
2022-03-28,0.8965494757589216,54.49398688531055,64.27719930082047,79.80837531088623,83.09494589147464,86.61464001131492,8.864495388349308,1030747.0,174206.0,129981.0,100576.0,123725.0,1256421.0,39042.0,1034766.0,126510.0,114577.0,70751.0,115739.0,1360107.0,32248.0
2022-03-29,1.7537310562024,207.9645222315799,201.14824761811082,198.64061790729994,190.06105206883976,181.33708050779003,9.97048500351525,1041556.0,138515.0,111575.0,96781.0,163295.0,1263234.0,39742.0,1537834.0,122415.0,86199.0,68196.0,116988.0,900646.0,22420.0
2022-03-30,2.293067979402433,300.08332434535447,299.2286576676521,313.82998428756133,315.2465188940874,281.7274972848091,12.883547146748397,1044155.0,128477.0,95582.0,68250.0,222520.0,1256652.0,39062.0,1778275.0,130262.0,132118.0,70054.0,80292.0,656268.0,7429.0
2022-04-04,0.9524895916525713,59.23290929437561,72.54161503839808,96.37247496068709,91.96363577816972,104.33853492812457,13.781597628236284,1070329.0,119166.0,139020.0,59826.0,75001.0,1332988.0,58368.0,1144800.0,147540.0,138175.0,85719.0,136256.0,1169749.0,32459.0
2022-04-05,0.6237762821514573,28.085913903727636,30.826617744930378,48.0288659206404,51.2421049068781,54.40297124787442,15.426697368241179,1061378.0,120154.0,86205.0,77308.0,113943.0,1337717.0,57993.0,1118574.0,103158.0,129736.0,77964.0,94252.0,1308457.0,22557.0
2022-04-06,2.7498415564502405,422.66943426846746,418.33169359844925,404.17556146645046,396.03975306294825,373.036557664209,23.999035297794304,1053398.0,124422.0,83339.0,63172.0,129389.0,1342783.0,58195.0,2064963.0,113193.0,51951.0,45513.0,75818.0,502829.0,431.0
2022-04-11,2.5295142808936446,362.0507917237671,358.71807545644776,326.0222634307915,303.4010206765342,293.420115467681,15.357379158918269,1127197.0,93390.0,125469.0,99637.0,90327.0,1279845.0,38833.0,2022674.0,90274.0,53330.0,47955.0,59433.0,580678.0,354.0
2022-04-19,0.8733596287899704,48.595351358715384,66.4023423057402,79.25236499279228,81.35813680366594,87.9043588390734,17.65199330270259,1147837.0,101057.0,70654.0,45826.0,76692.0,1360429.0,52203.0,1106502.0,134466.0,108226.0,58926.0,106910.0,1315185.0,24483.0
2022-04-20,0.5729556332033703,32.970793287424534,41.096983949126404,39.249186062976754,36.34261631273968,46.5556447638268,12.578551786195819,1137741.0,117640.0,58141.0,42852.0,83900.0,1362124.0,52300.0,1061290.0,100267.0,76849.0,55642.0,122810.0,1416906.0,20934.0
2022-04-25,1.1859298806754064,81.98007498464696,99.7487095297771,121.48823554399232,130.7060908652325,157.4089155646539,13.336050660402632,1039311.0,104477.0,80599.0,61748.0,117135.0,1401077.0,50351.0,1191251.0,157992.0,126433.0,84408.0,159784.0,1104540.0,30290.0
2022-04-26,2.33921705619814,312.92383430881466,345.0252227044057,341.36261225193124,344.13500488609594,331.3805708506334,15.808394310405944,1028084.0,107159.0,94837.0,55826.0,95646.0,1422007.0,51139.0,1729354.0,179099.0,77515.0,66921.0,67357.0,716442.0,18010.0
2022-04-27,2.048497402857827,232.72620581286228,240.7319849773427,257.533701553557,266.56242760642317,272.66206887459873,11.553428437863436,1017583.0,116021.0,118846.0,60691.0,90066.0,1400363.0,51128.0,1580186.0,129601.0,125753.0,90753.0,118124.0,785751.0,24530.0
2022-05-02,2.7062326555510032,409.02979781956157,412.0181410661918,390.74462509522016,392.2906103947878,375.53752173979996,21.21791105011524,971342.0,115174.0,116063.0,39126.0,104186.0,1458082.0,50725.0,1942334.0,115706.0,52014.0,52284.0,63134.0,628862.0,364.0
2022-05-03,1.164556328829907,94.90717055067486,103.14622362005277,115.40563665453655,126.53914103873218,151.7127262920212,15.389006040496307,974089.0,114902.0,98906.0,55325.0,86711.0,1473176.0,51589.0,1122343.0,112162.0,94328.0,75523.0,149087.0,1273229.0,28026.0
2022-05-04,2.7982033667049806,449.83588474549117,439.6845633899787,413.600213901241,411.79240899224476,397.55277318038947,22.107436762452053,988825.0,89292.0,108421.0,43037.0,108406.0,1465131.0,51586.0,2034657.0,64961.0,39861.0,41724.0,72036.0,601255.0,204.0
2022-05-09,0.8750822352576524,56.65126892986489,71.81936238227108,90.03686881052249,95.02236932106692,118.07987998979779,8.778274960585831,996577.0,107670.0,133077.0,75417.0,87366.0,1411975.0,42616.0,1032844.0,159309.0,105501.0,83021.0,176739.0,1263925.0,33359.0
2022-05-10,2.713145147553944,455.1052712373159,436.07083248990324,407.06024656199105,424.0251511470602,409.29341207093586,9.497324305608627,1040068.0,100168.0,123273.0,40123.0,112246.0,1417577.0,21243.0,2058018.0,57513.0,51058.0,76821.0,87015.0,524273.0,0.0
2022-05-11,1.0564401864577444,90.79150014761068,98.21464158185817,135.18729341614738,140.3315633328084,142.4254166146084,12.304189530923637,1037565.0,84962.0,178481.0,64968.0,132465.0,1308878.0,47379.0,1048075.0,128363.0,117286.0,80806.0,122126.0,1328048.0,29994.0
2022-05-16,1.3723705681102853,148.72743364020144,175.73330490354112,185.51309162271193,176.7394438740569,166.1534901161003,20.386993532673557,1006893.0,156417.0,133931.0,91785.0,144584.0,1276592.0,44496.0,1237908.0,164021.0,95206.0,51859.0,121458.0,1167913.0,16333.0
