date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,5.285084577445526,7.005643782991227,8.18502716922704,8.825412506049583,10.878081620829722,2.197611800121799,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1167539.0,91407.0,98859.0,65922.0,141429.0,1266805.0,22737.0
2022-01-04,4.733545502863394,6.106965953679999,7.25299520352134,7.867175476894428,8.314900910538826,2.672574711363948,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1155140.0,93562.0,87135.0,65986.0,136006.0,1299549.0,17320.0
2022-01-05,6.8123056118357175,8.158075734585866,8.590386611537218,8.256333504677531,7.712943559046042,2.9597385005191863,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1128828.0,96453.0,80629.0,59966.0,144974.0,1326890.0,16958.0
2022-01-10,4.93913400736721,8.067887433289757,7.28011682940222,7.614089217366759,7.264621280565825,2.971969270304612,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1174808.0,137912.0,79647.0,44075.0,83859.0,1319777.0,14620.0
2022-01-11,10.638098008920513,8.6808945967652,9.431758938562169,10.510821034962367,9.999037297812558,1.6482019104799586,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1180771.0,154282.0,85994.0,50714.0,78062.0,1283987.0,20888.0
2022-01-12,24.155822803757122,13.04220817281784,14.475280828489725,13.599423050154881,11.713818406351207,4.518264451481184,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1164390.0,141826.0,103453.0,55380.0,91058.0,1275043.0,23548.0
2022-01-18,10.70911575693463,12.96559071005247,12.18552722501327,12.252087142616663,8.331614249414,1.8554280129666931,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1106002.0,122007.0,116718.0,94998.0,114836.0,1271558.0,28579.0
2022-01-19,6.638577121864621,7.810815324341071,8.446447319034196,11.109172778710814,7.666559100261587,2.634528612675092,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1164688.0,123135.0,95093.0,58865.0,130285.0,1263184.0,19448.0
2022-01-24,10.538557881374093,10.51972044247873,17.466090546920718,18.715984723123974,17.23075158428276,0.5549733139400881,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1207567.0,182670.0,132970.0,68781.0,119647.0,1101873.0,41190.0
2022-01-25,8.196699291118327,9.211926827948671,14.021380086191238,12.925678199302531,11.74324833188058,0.5347676902140062,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1226302.0,177729.0,139245.0,83922.0,126257.0,1063570.0,37673.0
2022-01-26,7.521374642045822,12.077735693553377,14.083248384303024,12.54978622119674,10.508763300772136,1.4491253676282625,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1213954.0,174017.0,154565.0,89857.0,131286.0,1066197.0,24822.0
2022-01-31,9.978013291202032,9.054136739310866,7.545602385350593,8.442475408252529,10.890376710578408,2.393056925619075,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1182827.0,134773.0,101978.0,55249.0,118673.0,1244379.0,16819.0
2022-02-01,7.043059609086074,9.10877771303584,8.375567685216286,7.722487743882527,11.01828162128731,2.6426152536985046,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1171429.0,121761.0,97516.0,63149.0,129215.0,1255241.0,16387.0
2022-02-02,6.128464504285041,8.20956081979324,8.501760844125652,7.971623356711664,11.725133805435599,2.468338707815602,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1199219.0,112683.0,85102.0,49704.0,103325.0,1283974.0,20691.0
2022-02-07,11.407632589318101,10.181898230673337,10.076386881348002,11.13542391221445,12.65531755028482,2.5606915211137466,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1214637.0,175766.0,93152.0,48848.0,70887.0,1221503.0,29905.0
2022-02-08,10.559192062501928,9.794147019834732,12.024219666201866,12.227055521955672,14.260105104815338,1.1816284869881095,1290010.0,159421.0,108825.0,55786.0,120204.0,1079720.0,40732.0,1214397.0,172019.0,88899.0,57293.0,95136.0,1188929.0,38025.0
