date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,19.581297038235668,22.83948277801105,29.68627034576555,36.67449196958382,46.871173587204666,3.873768697219762,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1194800.0,93168.0,132334.0,134277.0,167008.0,1102142.0,30969.0
2022-01-04,85.7032955860971,94.13357232767264,91.7030628307459,89.75332330159544,86.45413461079522,4.276074732034342,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1891573.0,163973.0,52100.0,54001.0,98020.0,594666.0,365.0
2022-01-05,77.37105879022319,80.49654171431338,81.27327929425509,82.3594763992186,82.03439820137083,3.701742017012123,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1762123.0,113742.0,81918.0,77771.0,112387.0,699311.0,7446.0
2022-01-10,76.32443261858067,79.1885105209002,75.59960666648817,75.10798391210119,74.68017202031376,4.035964875188756,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1948105.0,168874.0,50293.0,56143.0,96287.0,534491.0,505.0
2022-01-11,19.187178335580978,19.616010991897003,21.69583774093704,21.89606047602111,20.596299641413776,3.718256021665806,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1114520.0,154561.0,124073.0,61312.0,66753.0,1301420.0,32059.0
2022-01-12,36.63786266349232,39.40982619050409,48.59123752476464,46.943876697772914,43.173159649456494,5.59282282358963,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1028757.0,123473.0,116160.0,70030.0,91785.0,1390446.0,34047.0
2022-01-18,83.9297124388079,78.07778323239016,75.49619589300673,71.51469411760715,67.75527747573213,3.9467218747927335,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,2051416.0,82136.0,64955.0,35633.0,63162.0,557215.0,181.0
2022-01-19,30.10393545555173,34.99267206878576,36.330049484417906,32.67196570209012,31.795650040670647,2.6003651973660746,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1340076.0,120478.0,95281.0,54488.0,100018.0,1122452.0,21905.0
2022-01-24,57.446361201908445,51.951678112247436,49.617556003276846,46.94470405700061,40.874145837638906,2.323800224644361,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1811869.0,120839.0,68937.0,47060.0,48269.0,744224.0,13500.0
2022-01-25,61.08941214000947,56.51883110898513,53.229750617642736,49.83098473915535,44.47261083751878,3.3648646185445994,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1979616.0,120579.0,61354.0,65171.0,79583.0,546706.0,1689.0
