date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,5.845255389742594,10.708820504975813,14.013828297528509,13.465151270796932,12.913207589220427,0.4783834539573658,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1207233.0,151261.0,103098.0,54186.0,145213.0,1156722.0,36985.0
2022-01-04,5.072167966187641,8.160767761503378,11.08078442506159,12.065623557561352,13.966748416158483,0.6463286845454538,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1193699.0,134104.0,100530.0,63823.0,130259.0,1195354.0,36929.0
2022-01-05,8.85264044630145,9.969841782397083,10.754854927791355,10.610673597300973,10.671283372446485,0.6957302843145364,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1118349.0,114682.0,89255.0,78971.0,129926.0,1285247.0,38268.0
2022-01-10,4.194962680640462,6.092926798986488,5.982533044232792,5.776182381467382,6.502452018234071,2.3682203395548846,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1185130.0,136044.0,81925.0,61313.0,85744.0,1283641.0,20901.0
2022-01-11,10.873223022055264,9.028986649857318,8.32465867879459,9.778803923312765,9.565434663496273,3.3716764006225506,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1175702.0,140387.0,94606.0,67284.0,80323.0,1260766.0,35630.0
2022-01-12,34.647575130483396,19.50186438774186,14.41867331003234,14.19552483147569,12.089396985333684,2.0995646555962244,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1228519.0,157452.0,104293.0,52054.0,65968.0,1206715.0,39697.0
2022-01-18,6.910700628125794,11.093382098140696,12.263242959792443,10.53062268212215,11.043134047668277,0.7971253230727461,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1220532.0,185886.0,112886.0,46644.0,107549.0,1137551.0,43650.0
2022-01-19,6.558798329495113,7.603332723196729,8.131277783436923,9.36741600778714,8.22347088728492,1.957804284638445,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1172725.0,129174.0,85822.0,83561.0,109241.0,1247187.0,26988.0
2022-01-24,8.703498879576536,9.289265815089864,14.164205766663716,16.605073362708026,16.123729490295016,1.2658930969089082,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1222961.0,183651.0,134284.0,63287.0,113052.0,1106742.0,30721.0
2022-01-25,8.292560863529362,10.257764240261338,10.906002409749865,11.530048903453977,9.921302463790331,0.6293127088408553,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1281509.0,202968.0,154776.0,58790.0,132518.0,986563.0,37574.0
2022-01-26,9.595643109130398,14.0137679094033,14.1887826128013,11.915584389680488,9.386567573187031,2.6040231179497426,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1262824.0,202471.0,167880.0,72819.0,135359.0,975832.0,37513.0
2022-01-31,7.782144926108951,9.334115189102286,10.302160303913817,12.151169385788668,11.698389283434393,1.6415633669265906,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1234543.0,169938.0,100290.0,60844.0,147135.0,1117725.0,24223.0
