date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,17.566478927372195,23.986324846078507,31.217814512107843,34.438335648792744,38.11722795507575,7.732695135676584,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1167910.0,102492.0,100311.0,64538.0,137212.0,1258739.0,23496.0
2022-01-04,16.67912338190514,19.88123902677878,25.779963913536854,26.26045378805049,31.467773586078437,10.607439393100416,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1153598.0,93821.0,87068.0,58605.0,143368.0,1301666.0,16572.0
2022-01-05,18.69852782434281,22.338827685375282,25.94884554889473,26.0816825779852,24.908759874314022,9.416086186683481,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1146093.0,100829.0,84945.0,57499.0,125143.0,1321189.0,19000.0
2022-01-10,20.722345046261157,29.7729450749984,27.936628052980865,28.99858148111952,29.540202988301345,11.465705123719236,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1198922.0,149714.0,77667.0,43774.0,73403.0,1297760.0,13458.0
2022-01-11,27.928352592088768,23.489844998848124,29.375944514299437,32.12858648454248,29.518838343722614,4.481798088361457,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1190512.0,156796.0,80804.0,44188.0,72382.0,1290329.0,19687.0
2022-01-12,61.36610066841599,30.1991729690194,28.800324285416917,27.90777267710115,23.642025631345163,9.047677023219903,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1190983.0,138620.0,94173.0,48356.0,80522.0,1275981.0,26063.0
2022-01-18,39.02482449285118,48.444072661080405,45.98749973755242,49.38401908641248,38.68597233324871,9.217199675547,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1123985.0,122908.0,112479.0,89197.0,90261.0,1289562.0,26306.0
2022-01-19,30.926118910797708,35.724262156298195,34.86273447001567,45.34276809614246,30.30229740365007,10.827998579710487,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1157461.0,116117.0,98655.0,64312.0,130666.0,1265917.0,21570.0
2022-01-24,48.17885614593713,46.69360661410393,78.80258256299237,83.98316491386579,78.88534074686572,2.705832794467608,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1190228.0,200270.0,127786.0,69526.0,125069.0,1099739.0,42080.0
2022-01-25,41.95263637929241,45.87775594434084,63.1364866419536,59.23992823798141,50.06326427660378,2.33348395234546,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1197101.0,179249.0,148057.0,82961.0,153049.0,1056316.0,37965.0
2022-01-26,37.27880635168841,58.134309678269986,64.78902813773296,55.055931376887955,41.453153773613984,6.495778397544669,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1188507.0,170521.0,139919.0,106840.0,156410.0,1066446.0,26055.0
2022-01-31,43.74115629689753,44.06690892568311,36.25030824842641,37.179306486074175,37.71308744906738,8.154783821618837,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1176179.0,137209.0,108063.0,64905.0,121583.0,1229261.0,17498.0
2022-02-01,23.099920770222464,31.795628165102293,31.536070579341228,29.91498025741697,36.87161660957206,9.122198896042175,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1184473.0,128623.0,92869.0,65148.0,127044.0,1239337.0,17204.0
2022-02-02,19.761642609068282,24.693118792938286,29.096235041797566,25.227435040213724,35.382597080234206,6.606601415492208,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1226887.0,118721.0,91891.0,61091.0,84413.0,1247695.0,24000.0
2022-02-07,41.49544906261101,33.49404968985206,33.05522755635528,38.29082956290317,44.626254914968676,9.12558122190211,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1215925.0,179233.0,92960.0,50089.0,72138.0,1214158.0,30195.0
