date,rmse,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,0.40558650495721255,18.313650429260424,23.97307712441382,32.75190068087836,37.08699680028542,36.45375570471348,12.563697636065017,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1162918.0,99436.0,131887.0,76610.0,99307.0,1273054.0,11486.0
2022-01-04,0.3963685625116582,20.899152944060813,22.31776263640852,26.378635319124758,31.912463945704612,35.671413008888045,12.803286746016864,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1142264.0,95246.0,113041.0,89183.0,121152.0,1283485.0,10327.0
2022-01-05,0.41093631003426684,21.34032928737913,25.608475896848326,27.192022486796127,29.866932267113352,28.558749974550665,12.292472190454037,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1136350.0,93188.0,112970.0,91683.0,103240.0,1307719.0,9548.0
2022-01-10,0.4347244123968859,15.300356527331017,22.80295104919948,24.838812837020846,29.049099143348336,25.540647501556926,13.47053463331433,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1180614.0,132528.0,105352.0,74629.0,69173.0,1285364.0,7038.0
2022-01-11,0.47524026836923233,27.38598955972148,21.58048779534876,27.30222421143893,32.14372056007252,27.40781078490433,5.835066004943035,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1196015.0,148932.0,118399.0,67837.0,48961.0,1265244.0,9310.0
2022-01-12,0.5223949344195883,60.08341079776283,34.88153824966962,30.269786229170965,31.10196350005715,23.997916462509046,14.475718331070633,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1187400.0,155737.0,125967.0,65007.0,45251.0,1267263.0,8073.0
2022-01-18,0.5230868345639068,37.80579858700179,38.36900876035348,47.575685076906616,43.23290528731816,36.08922826792244,14.241472193578192,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1133471.0,149155.0,171263.0,58935.0,53355.0,1275639.0,12880.0
2022-01-19,0.47858415343285593,33.52118284174118,36.44366921696039,38.4228771035491,39.394663564280435,35.49535990972386,14.144984980619165,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1147431.0,112265.0,134905.0,99216.0,87109.0,1261014.0,12758.0
2022-01-24,0.7581285320880997,40.96570081529521,44.5514889851504,68.34786513164958,73.67397395078338,70.91776660961025,13.826613676694409,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1239374.0,181644.0,146638.0,80846.0,75724.0,1121452.0,9020.0
2022-01-25,0.6900328162649463,37.263413024412216,43.08951895979453,53.07887777725051,58.697266177532924,58.206904425029244,12.082854831927095,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1220575.0,170260.0,175959.0,73107.0,95207.0,1106033.0,13557.0
2022-01-26,0.6636989774829412,35.76377911064768,49.568157647566245,66.92697961194517,59.10795913120894,50.65468852215265,4.82709651232164,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1208614.0,174834.0,159482.0,85572.0,117566.0,1093297.0,15333.0
2022-01-31,0.5164561823464547,33.75762427192799,29.97472589926311,29.46726838102025,34.413151166891566,37.95621370960881,10.39556705599238,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1186848.0,140279.0,127187.0,64494.0,104160.0,1221691.0,10039.0
2022-02-01,0.5011485397906394,22.905164535587637,28.78236533773233,31.85620334115508,32.53520880295607,40.780476371257336,10.9961553598612,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1189076.0,135952.0,112848.0,69911.0,117119.0,1218239.0,11553.0
2022-02-02,0.47532502734708215,16.450633732509022,23.027103215367994,27.234011530801542,30.86350792786793,39.70162421476817,11.521259776497152,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1203019.0,114138.0,104823.0,71108.0,105710.0,1246431.0,9469.0
2022-02-07,0.5254798127559835,29.79672409408181,26.533791812967333,30.638937810347304,38.32921265952526,46.5583271343595,6.778307236166551,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1241995.0,170736.0,121994.0,54922.0,42475.0,1211245.0,11331.0
2022-02-08,0.5588960015141038,30.246309524125316,30.869638089569893,34.63036404046525,38.955268065855684,41.931125806432654,11.098845921672975,1290010.0,159421.0,108825.0,55786.0,120204.0,1079720.0,40732.0,1273314.0,147015.0,125089.0,75427.0,56111.0,1165026.0,12716.0
2022-02-09,0.5619843437790326,18.41602048817172,23.673150527113776,37.54062553880943,48.916945561960894,37.846892672417496,10.678331756602716,1287536.0,161702.0,119489.0,69099.0,123524.0,1055145.0,38203.0,1270869.0,163902.0,114259.0,82223.0,54000.0,1158760.0,10685.0
2022-02-14,0.5280835454433696,27.772346055617998,35.94975137975563,42.77324273590581,40.43906325522691,22.42063557148481,10.066732296059872,1143274.0,196528.0,109848.0,99707.0,140508.0,1126760.0,38073.0,1189162.0,164132.0,175519.0,93882.0,70853.0,1150737.0,10413.0
2022-02-15,0.7271870082507041,40.52844363481184,45.62209149105581,61.222925987957616,73.34223263426811,49.53207053955794,12.607827860144642,1080051.0,218046.0,144744.0,61388.0,200651.0,1109702.0,40116.0,1169715.0,164882.0,146030.0,99359.0,60053.0,1208062.0,6597.0
