date,rmse,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,0.3843290184404259,15.582853403446707,22.263237848225153,28.909178216675418,33.21910366491958,38.69703657326679,8.038275915408649,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1177954.0,99066.0,94297.0,65275.0,124392.0,1270514.0,23200.0
2022-01-04,0.37209955465955485,15.322192371833413,19.907118194167307,25.60916140877258,26.24708288489975,32.149258327309624,9.189692339665655,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1155750.0,101051.0,85998.0,62060.0,132585.0,1296533.0,20721.0
2022-01-05,0.401602180005176,19.413990485583888,23.136657379851787,28.032650737757706,28.76062995797083,24.873632757198916,8.158373889975834,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1147395.0,102011.0,83870.0,62597.0,124607.0,1311843.0,22375.0
2022-01-10,0.41360813101502963,15.07158368552337,20.462539926227237,22.85202534965033,22.452574977598175,25.06686399793951,8.928996798943588,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1196720.0,133346.0,78334.0,52568.0,81867.0,1291177.0,20686.0
2022-01-11,0.46943702620130673,25.04548718123839,21.695225205181163,23.828777899672065,28.115592782367415,27.34129124362113,6.5217306877130365,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1204869.0,138528.0,82026.0,50059.0,76421.0,1278048.0,24747.0
2022-01-12,0.49937239440616255,62.05775755160056,30.21541401885426,27.30791303211361,27.480562453184184,23.239176982180492,9.094987907521451,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1193016.0,133355.0,93526.0,52639.0,80993.0,1274954.0,26215.0
2022-01-18,0.5308253152482928,34.06916427546,42.32031959537014,42.31063810509578,44.87665396215996,35.74827143652119,8.927175901676064,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1147124.0,120443.0,107428.0,85934.0,85196.0,1281874.0,26699.0
2022-01-19,0.45946201457995395,31.235095020184676,32.75020989036718,33.543402290584474,43.25413990487261,31.169694378306296,9.75308033755555,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1167386.0,117408.0,92470.0,61461.0,124333.0,1267694.0,23946.0
2022-01-24,0.7897248067345087,46.36297367660028,43.19657359796797,72.68247493626215,80.69962402424368,75.3371335880448,4.663643550157307,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1270666.0,158511.0,131475.0,61297.0,102993.0,1096587.0,33169.0
2022-01-25,0.6879065201035742,33.931401206907964,41.82578031321354,60.3378637806523,58.265510443861,56.06815566183993,4.718526364296073,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1260136.0,159682.0,132932.0,76627.0,113983.0,1080463.0,30875.0
2022-01-26,0.6420448099393382,34.56247916522241,49.55192386451996,60.82571989540912,53.197351983007195,47.426053345132885,6.502573934633812,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1241260.0,162907.0,126488.0,97843.0,121854.0,1078543.0,25803.0
2022-01-31,0.5083388831134864,32.218433960831135,31.3468354568751,27.55918424001919,30.04565295872933,39.33051688761667,8.131019600663661,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1194922.0,133834.0,98609.0,60485.0,105525.0,1243796.0,17527.0
2022-02-01,0.49682196428633635,22.355057413526872,32.01609363143395,31.171210798000033,28.469628382297017,37.35833110553107,9.138047052567613,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1202068.0,135376.0,89677.0,61588.0,108786.0,1239960.0,17243.0
2022-02-02,0.46441652607835326,18.573883869223216,24.780361249050802,27.933703036250094,24.408266918161285,35.59527246521531,7.216948236970116,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1222127.0,114036.0,86138.0,45289.0,101410.0,1263264.0,22434.0
2022-02-07,0.5365188863380539,33.008355890287916,27.70742880583511,32.5599379826356,37.38292170049602,44.33432193969873,7.089800827984289,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1279183.0,147892.0,94713.0,44573.0,65817.0,1198507.0,24013.0
2022-02-08,0.5450155307681201,26.84532924918021,26.819386051395337,33.01427577311949,34.98595880476993,43.33378803333485,6.728973686788767,1290010.0,159421.0,108825.0,55786.0,120204.0,1079720.0,40732.0,1282698.0,144506.0,93520.0,51802.0,88057.0,1166156.0,27959.0
2022-02-09,0.5596313468033834,24.282608450353937,24.30209196220177,35.04810328627592,40.540060915383975,37.400822795901284,8.538905429311539,1287536.0,161702.0,119489.0,69099.0,123524.0,1055145.0,38203.0,1282004.0,151341.0,83651.0,57470.0,101222.0,1163538.0,15472.0
2022-02-14,0.4898341193591589,27.81036763756301,35.134706923152514,33.62283056472078,34.94217945821276,21.07225201541663,4.113935166450508,1143274.0,196528.0,109848.0,99707.0,140508.0,1126760.0,38073.0,1195338.0,156634.0,115812.0,85066.0,123343.0,1150910.0,27595.0
2022-02-15,0.705282599620703,46.52097052451063,45.45201373512837,55.46380367820181,59.7103195629008,46.26585389061947,8.728245687169965,1080051.0,218046.0,144744.0,61388.0,200651.0,1109702.0,40116.0,1193027.0,150234.0,104747.0,72333.0,101550.0,1214895.0,17912.0
