date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,4.806338161838724,6.505240655634711,7.5258888138502735,8.363725287966298,9.959546673322306,2.2438289168167187,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1167668.0,99544.0,97733.0,72670.0,122559.0,1272451.0,22073.0
2022-01-04,5.694413346196306,6.181232143949259,6.843915072505742,6.835177873650535,8.915975385629105,2.6475952838676506,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1135636.0,101557.0,90402.0,61019.0,156477.0,1290848.0,18759.0
2022-01-05,6.500748056135809,7.703618978254425,8.033942252797463,7.788938892497721,7.6731975334217735,2.9476165454900842,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1132099.0,100049.0,82636.0,58730.0,138667.0,1325579.0,16938.0
2022-01-10,4.174943586491579,6.319200310255834,6.05991454276982,6.3997579150760995,6.453366739311329,2.8962239477316745,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1183762.0,138433.0,80124.0,51668.0,82121.0,1303067.0,15523.0
2022-01-11,8.286847877573019,6.635621102995335,7.047933347700705,8.728361694914124,8.396092007871648,2.38708313681286,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1204971.0,146076.0,83132.0,53421.0,71115.0,1269444.0,26539.0
2022-01-12,28.789763488607747,13.261418737047018,11.20992945219866,11.553348397506795,10.210027372548504,3.714437689386318,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1192556.0,140648.0,102968.0,61899.0,71677.0,1255309.0,29641.0
2022-01-18,7.26421816232635,8.301802906036706,9.159488379492258,9.387198294786119,8.115716375835671,1.9952975862966398,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1153201.0,123359.0,128154.0,78197.0,66957.0,1277519.0,27311.0
2022-01-19,7.981728635858859,8.232516974718857,7.655203373482815,9.136452073303644,7.254865887044753,2.372961956872531,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1147791.0,113044.0,97113.0,75280.0,124552.0,1274316.0,22602.0
2022-01-24,7.963763836197002,8.310063055341885,13.780919795349856,15.80486928031735,15.266755044110097,0.84149161969558,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1238347.0,177553.0,134830.0,63412.0,111858.0,1092425.0,36273.0
2022-01-25,7.473417555931204,7.840160069438485,11.362517434416322,11.503553258547235,11.204530980314015,0.887933242821871,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1205362.0,186474.0,149783.0,79136.0,144391.0,1051239.0,38313.0
2022-01-26,7.466297551121399,11.230472483987386,14.165954608010257,12.128011656486033,9.95110775516236,2.1190186034606686,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1218302.0,175034.0,133571.0,105682.0,131056.0,1059234.0,31819.0
2022-01-31,10.895086628425366,9.208412715009018,7.608819949340879,7.757025364258506,9.685998384690606,2.326490086715395,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1171143.0,130071.0,98932.0,57722.0,133861.0,1245582.0,17387.0
