date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,5.045892850466843,8.108926210061844,9.862151964056833,9.934744293944142,11.303230699536394,1.5113723082537718,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1190974.0,98961.0,88742.0,61765.0,113906.0,1271777.0,28573.0
2022-01-04,5.4973783104743905,7.638328076109963,8.215543277403329,7.931248268499281,9.306460965234903,3.005484390821329,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1155295.0,114430.0,76741.0,57903.0,131908.0,1302435.0,15986.0
2022-01-05,6.678847549255697,8.1377947713641,9.204643371184998,8.487233436529953,7.899202060358594,3.094129021178369,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1127647.0,89720.0,78321.0,64651.0,152317.0,1325951.0,16091.0
2022-01-10,4.879172970565508,8.335642817531067,8.187713261248215,7.4537439728858015,7.584253067433328,2.6177852969012965,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1166743.0,122493.0,84257.0,55895.0,94970.0,1312454.0,17886.0
2022-01-11,9.244217364503179,9.061562109371286,9.372308724949177,10.532344106426953,10.097694403769149,1.5673449663292158,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1203532.0,151003.0,87047.0,58348.0,71695.0,1264106.0,18967.0
2022-01-12,29.53140402028131,14.532216506474398,13.850629168294756,13.094057378129532,11.499530235031369,4.429989538640393,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1196926.0,139873.0,96097.0,57257.0,79306.0,1261313.0,23926.0
2022-01-18,7.035102051590163,8.142152850151385,8.62963393682412,9.468945123166623,7.695920163120187,2.352283735921598,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1147487.0,134972.0,121385.0,83205.0,71067.0,1273815.0,22767.0
2022-01-19,7.849213078448952,9.046953548691288,8.47781992013487,10.092931466983426,7.344171941711705,2.432723874920136,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1151504.0,120364.0,91150.0,67029.0,123729.0,1278801.0,22121.0
2022-01-24,8.410443380414435,12.061895976519622,15.081133157643466,16.561205354321565,15.459172171091495,0.9518497662834803,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1221386.0,163274.0,144566.0,67037.0,118288.0,1106285.0,33862.0
2022-01-25,7.638480486623509,9.620140785657808,15.076515659604716,13.357672409738527,11.726050848074651,0.7678799946264202,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1208810.0,167160.0,118133.0,94231.0,151530.0,1080826.0,34008.0
2022-01-26,8.231579235544952,11.349775985216768,16.327639839473232,17.689710792005492,11.936600648059544,2.380181848748678,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1212996.0,151307.0,128583.0,63695.0,181346.0,1082117.0,34654.0
2022-01-31,10.102041127838604,8.900488752658978,7.27923036489483,8.225400527928265,11.92237204326753,2.376833875257329,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1179140.0,126770.0,104429.0,65380.0,102227.0,1259936.0,16816.0
2022-02-01,6.721947168907765,7.947483553226886,8.002350952347703,7.380158593612535,10.720458221023591,2.4577831699695643,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1176739.0,124197.0,98666.0,61818.0,121332.0,1254008.0,17938.0
2022-02-02,5.205669419876701,6.960748310354408,7.835580153249787,7.007274864909607,9.718966240493732,1.9188612036625161,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1197469.0,108855.0,91922.0,53738.0,93692.0,1283315.0,25707.0
2022-02-07,10.608821539601776,9.03590712297596,10.007353827668814,11.38218261561149,13.280962737239067,3.0885663924117517,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1224772.0,162654.0,120958.0,60338.0,57848.0,1194691.0,33437.0
2022-02-08,8.631792528189743,9.905609860628553,12.126606392786492,11.094274885599072,12.669847520790778,1.4972529080831471,1290010.0,159421.0,108825.0,55786.0,120204.0,1079720.0,40732.0,1265497.0,145522.0,109678.0,79117.0,70302.0,1150900.0,33682.0
2022-02-09,7.5156538346148976,8.388185295581804,10.181716989288365,11.092518194763096,9.983444156495992,2.2527686278004566,1287536.0,161702.0,119489.0,69099.0,123524.0,1055145.0,38203.0,1259804.0,143889.0,112051.0,69829.0,102003.0,1151409.0,15713.0
2022-02-14,5.672043090337676,7.962174687537946,8.629569172312422,7.642318396734685,4.306191221813997,1.144326205767403,1143274.0,196528.0,109848.0,99707.0,140508.0,1126760.0,38073.0,1193180.0,155629.0,129329.0,94649.0,102595.0,1156325.0,22991.0
2022-02-15,12.239454942956653,14.608637421454027,17.207290774860894,18.89536197464964,12.83514047323307,2.5402425852480874,1080051.0,218046.0,144744.0,61388.0,200651.0,1109702.0,40116.0,1176510.0,143390.0,111002.0,90360.0,90458.0,1225626.0,17352.0
2022-02-16,7.500489117086224,9.792133827787907,10.05027489022979,10.001594902358944,7.940494500411796,1.156321120340593,1082230.0,216768.0,122545.0,113936.0,175632.0,1103984.0,39603.0,1139398.0,158523.0,130073.0,86154.0,127535.0,1185398.0,27617.0
2022-02-21,3.3207828551862644,10.031919193797503,8.15113463187312,8.012406870957296,12.11304235531568,3.004458750564487,1064748.0,146045.0,104389.0,60253.0,162364.0,1268857.0,48042.0,1056962.0,96818.0,117579.0,68219.0,147108.0,1347832.0,20180.0
2022-02-22,6.737334452400323,9.540921611211285,13.319914093733766,13.222661070300784,12.517639152354741,4.147878950582546,1066124.0,127453.0,138304.0,70077.0,121615.0,1278060.0,53065.0,1043951.0,134299.0,107285.0,66359.0,131397.0,1350532.0,20875.0
2022-02-23,5.9666967572808405,8.88724176024586,11.634544716936622,10.740881512964709,11.557952176941274,3.8360201577703053,1080786.0,125294.0,124714.0,79269.0,139738.0,1251426.0,53471.0,1044468.0,121502.0,130786.0,99668.0,91604.0,1342598.0,24072.0
2022-02-28,7.2202459889408805,10.351055764263574,16.042158525863776,15.451130090576596,24.662910417856256,5.6773306562662915,1128849.0,96746.0,126702.0,69176.0,201887.0,1174010.0,57328.0,1095130.0,142361.0,94094.0,58432.0,127973.0,1316898.0,19810.0
2022-03-01,6.916448085214176,8.518278678471077,9.202055929465988,9.244689029151514,12.140341517212638,3.3994233181615923,1091000.0,145159.0,89546.0,86079.0,166721.0,1223505.0,52688.0,1092138.0,130620.0,109076.0,62775.0,123478.0,1312994.0,23617.0
2022-03-02,8.301680495329034,9.994267742899885,10.587749767648805,10.342549700626304,13.823738235316062,3.5727443912010437,1095402.0,129287.0,85263.0,81174.0,168535.0,1242358.0,52679.0,1104049.0,110023.0,95559.0,59369.0,120750.0,1342038.0,22910.0
2022-03-07,4.65835959719758,8.891640119187386,9.172898189974937,9.954292207649303,8.40336005725595,3.069762212292147,1139602.0,173365.0,63277.0,62886.0,81234.0,1283005.0,51329.0,1114035.0,127297.0,90713.0,64074.0,114954.0,1324676.0,18949.0
2022-03-08,5.6383531473309665,8.391060155446162,11.696813215480493,10.937615177651766,9.420664092549755,3.1878418307103424,1163595.0,175882.0,115835.0,46413.0,67908.0,1234810.0,50255.0,1142399.0,157713.0,99401.0,60714.0,88939.0,1285635.0,19897.0
