date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,95.4866198743849,106.17862315627015,101.75545150901993,99.3360701410924,86.8666436619164,4.76895311194676,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1961843.0,192021.0,42070.0,45462.0,54171.0,559075.0,56.0
2022-01-04,17.313319608442708,19.90513123808096,21.557693990784436,21.298490424746625,19.07464928535652,4.2322767223883675,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1112606.0,74275.0,81229.0,48717.0,92652.0,1422489.0,22730.0
2022-01-05,23.002691797580514,24.544977460513994,24.637057695831214,25.033352379474945,23.23732156174958,4.260400963689887,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1041079.0,86983.0,75576.0,61732.0,120663.0,1448884.0,19781.0
2022-01-10,23.913674171645305,25.53194844577665,25.341670805717314,26.70826271831342,27.49815072638978,3.647902434764254,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1015895.0,128048.0,90575.0,61310.0,79589.0,1455062.0,24219.0
2022-01-11,21.127628654271966,28.380205692276494,44.425946321442574,49.15206379228519,53.08683027879205,3.627859121514544,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1270587.0,167840.0,212872.0,81712.0,95676.0,993143.0,32868.0
2022-01-12,184.25320650493313,160.2132240143091,137.23221231824726,137.22778216462888,133.42506956240177,7.967713322581483,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,2140321.0,108583.0,39825.0,47723.0,47386.0,470773.0,87.0
2022-01-18,58.87805939469596,57.41336622197003,54.390608499147774,52.41912248900784,50.167522346756726,2.929855077265969,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1726900.0,102169.0,56411.0,35554.0,61040.0,860068.0,12556.0
2022-01-19,73.31680642255056,73.62774161934897,75.16567271809096,68.46078970003504,65.5854811856609,3.9094495310239967,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1849617.0,141799.0,115269.0,44508.0,62134.0,636681.0,4690.0
2022-01-24,18.988826532147215,21.4893890258782,26.8597794251109,27.194466524388783,24.612017081669737,2.3166609213187215,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1101376.0,146754.0,122352.0,75339.0,148785.0,1222827.0,37265.0
2022-01-25,64.94913641218494,58.49292122376036,53.98685132816113,49.28082982658867,42.2623638877052,3.3758084718756445,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,2018751.0,97711.0,55898.0,49326.0,85966.0,546628.0,418.0
2022-01-26,25.717921492804837,33.19662950684835,43.358533957045466,44.181700939332025,39.47342495117931,2.5824633356470907,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1381211.0,182831.0,173396.0,82584.0,97450.0,908033.0,29193.0
2022-01-31,78.01800983256925,75.37773455240537,70.18290449689228,68.0224128480719,58.488283147735444,3.5616398758699916,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1953020.0,90862.0,41032.0,30610.0,56031.0,678445.0,4698.0
2022-02-01,21.60285421535161,19.061783122975626,20.961320111602628,20.81033608164786,24.232640760622587,2.6720226007093024,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1193613.0,159024.0,126291.0,73017.0,138639.0,1142029.0,22085.0
