date,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,17.688799557409453,24.480464864171253,28.82836711452084,31.718578391032935,37.225656287042455,7.9980911596924384,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1168947.0,94352.0,97591.0,73928.0,124748.0,1272359.0,22773.0
2022-01-04,19.939035833946487,23.956345251558705,25.945159265366946,25.166627646428783,32.00304103156446,10.321905912913676,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1144098.0,89835.0,88965.0,58156.0,149531.0,1306089.0,18024.0
2022-01-05,23.59815502195029,28.259967599088814,29.757513316099622,28.60033725113522,26.71800828572557,10.252676837976658,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1128828.0,96453.0,80629.0,59966.0,144974.0,1326890.0,16958.0
2022-01-10,15.929662262524293,23.24570227459062,22.334940992693927,22.502731799382502,25.026449868156455,10.723095488955611,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1187526.0,130283.0,81566.0,50322.0,86020.0,1303139.0,15842.0
2022-01-11,24.61187831954047,18.81939889922848,20.86249909578402,27.08330804912066,26.848553900782584,6.7128423856854145,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1206069.0,148233.0,88141.0,58898.0,69108.0,1258729.0,25520.0
2022-01-12,61.190626716939356,28.373467127800712,24.68745494788907,24.680746688174672,22.170798356087325,8.864788679427352,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1190472.0,143026.0,102187.0,61843.0,73853.0,1257266.0,26051.0
2022-01-18,33.45838851945604,37.2964680116987,37.40506907651539,41.25240912467265,33.2230862123532,8.919178148840727,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1141415.0,138867.0,120001.0,85772.0,74001.0,1268066.0,26576.0
2022-01-19,30.690928140965834,35.7888243284089,34.72983701183973,41.0862763205578,31.85933576221615,10.500576135434743,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1142102.0,119840.0,94652.0,78280.0,121501.0,1276046.0,22277.0
2022-01-24,38.3314318609886,40.66345353506212,63.361184805793435,72.37902826205989,70.01542254679799,3.5705958462455984,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1237245.0,173710.0,133978.0,65820.0,113674.0,1092702.0,37569.0
2022-01-25,31.257408866666598,34.72963002036328,52.33740036177784,54.12562578448607,50.11927382624679,2.6495113450331615,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1210257.0,181166.0,139192.0,80123.0,150512.0,1055651.0,37797.0
2022-01-26,29.846376425356787,46.51998173324708,59.616869353218135,60.834780611527975,43.46047992377933,8.905928885160916,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1207566.0,173370.0,132883.0,77509.0,165708.0,1065485.0,32177.0
2022-01-31,35.87958640152564,30.226992244787297,23.851600167612254,26.55158127151968,35.59843738745593,8.238507000060922,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1178496.0,132217.0,105203.0,57913.0,125850.0,1238042.0,16977.0
2022-02-01,21.785228141123344,27.058085907764664,24.54175083278121,24.54527264534242,37.23436330337653,9.16622155305728,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1188032.0,125780.0,94789.0,62203.0,115125.0,1251690.0,17079.0
2022-02-02,15.599581821274903,22.075494738253184,23.751320712494767,22.0593776580075,32.961180958974836,7.427171022783402,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1204918.0,113219.0,83765.0,50072.0,103848.0,1277028.0,21848.0
2022-02-07,30.94895512921804,24.13890802469091,30.38464979522595,36.41965360257624,43.09314545950554,8.02797228580501,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1247331.0,173527.0,106596.0,55763.0,56758.0,1188528.0,26195.0
2022-02-08,27.440293251713324,25.310529668227055,29.538924997857748,33.849300832488645,40.13896970345354,5.106313142670836,1290010.0,159421.0,108825.0,55786.0,120204.0,1079720.0,40732.0,1278252.0,153682.0,108143.0,75963.0,66617.0,1139355.0,32686.0
2022-02-09,17.847580484611214,19.966156036065232,32.97259655048553,42.75537039408251,34.407198291281354,8.083948336864733,1287536.0,161702.0,119489.0,69099.0,123524.0,1055145.0,38203.0,1287548.0,155882.0,96996.0,73527.0,83391.0,1140547.0,16807.0
2022-02-14,27.960380060873337,37.80866108612186,41.78917506501986,36.104257262750366,20.24925759167956,3.16270431633525,1143274.0,196528.0,109848.0,99707.0,140508.0,1126760.0,38073.0,1192630.0,155982.0,135496.0,90278.0,100814.0,1149347.0,30151.0
2022-02-15,42.55743507626964,45.65393583684648,58.58454956568746,61.7161514801472,44.52744210450153,8.45395007229124,1080051.0,218046.0,144744.0,61388.0,200651.0,1109702.0,40116.0,1179358.0,143593.0,127435.0,80730.0,86189.0,1218949.0,18444.0
2022-02-16,31.808734796061966,43.75362016268453,44.84613561384709,42.68835227829165,30.99317406466798,2.923701239821091,1082230.0,216768.0,122545.0,113936.0,175632.0,1103984.0,39603.0,1135886.0,149768.0,145052.0,110067.0,113173.0,1167852.0,32900.0
2022-02-21,12.901001885235265,29.711884833865568,25.532034903233914,26.933781967696238,45.62884597313977,11.206881898163996,1064748.0,146045.0,104389.0,60253.0,162364.0,1268857.0,48042.0,1057010.0,116666.0,118603.0,69241.0,129081.0,1344814.0,19283.0
2022-02-22,18.659223025215777,27.335673652109353,35.9674971642463,36.86669438000044,36.1941559312997,13.67233868412223,1066124.0,127453.0,138304.0,70077.0,121615.0,1278060.0,53065.0,1044043.0,113825.0,117994.0,78002.0,128571.0,1353210.0,19053.0
2022-02-23,18.525827158288617,26.870297423954504,30.99348227906238,29.273946127870417,33.17205499160591,11.750595589049581,1080786.0,125294.0,124714.0,79269.0,139738.0,1251426.0,53471.0,1046696.0,127767.0,126792.0,84052.0,96100.0,1350422.0,22869.0
2022-02-28,19.152796589696393,21.63492446695573,36.72341373945758,38.65267354192334,65.23619600268209,14.047993792563298,1128849.0,96746.0,126702.0,69176.0,201887.0,1174010.0,57328.0,1084636.0,115470.0,104273.0,67557.0,129284.0,1332548.0,20930.0
2022-03-01,20.63045501776029,25.362454532400854,28.63638143481114,30.500139547980233,45.39074352524366,13.035079333670582,1091000.0,145159.0,89546.0,86079.0,166721.0,1223505.0,52688.0,1088969.0,117855.0,108530.0,67941.0,125581.0,1324362.0,21460.0
2022-03-02,29.742115992174963,36.67394564785093,37.80523218487027,36.61190355383876,49.908545246497205,13.091667179529637,1095402.0,129287.0,85263.0,81174.0,168535.0,1242358.0,52679.0,1096971.0,110682.0,106480.0,59515.0,121871.0,1336862.0,22317.0
2022-03-07,20.552863557727584,33.248128776118435,34.01595882197591,36.69642462935133,31.851630847086994,11.108966603866554,1139602.0,173365.0,63277.0,62886.0,81234.0,1283005.0,51329.0,1119747.0,128722.0,96866.0,62624.0,104832.0,1318928.0,22979.0
2022-03-08,18.248310117771243,29.647023191579972,42.391880580635444,40.48765112561516,35.808920099802954,9.554847174052599,1163595.0,175882.0,115835.0,46413.0,67908.0,1234810.0,50255.0,1148851.0,149720.0,103942.0,64699.0,93342.0,1266548.0,27596.0
2022-03-09,20.362933193303398,31.673502014451085,47.26208815733136,57.83180341434098,65.92868515049244,8.745368146147127,1153392.0,210624.0,114958.0,83193.0,103357.0,1140891.0,48283.0,1149418.0,175549.0,93071.0,57467.0,88249.0,1260141.0,30803.0
2022-03-14,22.20717834073061,39.62979237134611,52.40540670384842,45.84107692571948,50.96787514861982,8.048461811677967,1248798.0,189690.0,162806.0,49997.0,83513.0,1071407.0,48487.0,1240674.0,138684.0,142025.0,91981.0,103479.0,1107039.0,30816.0
2022-03-15,22.94259641152158,38.0299838157046,58.247082937309834,52.59480691164561,46.101474445947055,5.9351863420756015,1243960.0,185052.0,165232.0,85039.0,64374.0,1064098.0,46943.0,1229698.0,142644.0,128423.0,109556.0,105068.0,1104892.0,34417.0
2022-03-16,31.511326001445276,50.81359010274862,49.40289527567279,45.822490469996644,45.517560140527436,6.187123507881482,1306516.0,201379.0,163294.0,72672.0,54020.0,1012075.0,44742.0,1239286.0,168091.0,165860.0,78380.0,106003.0,1063806.0,33272.0
2022-03-21,30.105272517851585,45.66330338605632,49.38881649145368,43.74364683375345,52.95186764511923,7.006937998395723,1187802.0,210863.0,130480.0,77606.0,197296.0,1010492.0,40159.0,1196408.0,163547.0,153173.0,83983.0,145942.0,1084063.0,27582.0
2022-03-22,36.24695610614463,45.32020699575481,49.77349035747858,49.91734107622167,47.01825436885441,6.0752192434249155,1166886.0,190647.0,117010.0,83530.0,152023.0,1105752.0,38850.0,1182319.0,148295.0,165596.0,91674.0,140659.0,1098377.0,27778.0
2022-03-23,27.163812455690703,36.55368519367274,44.317480527798715,42.971825334977666,45.67910678694361,6.856044494696037,1108005.0,181402.0,94402.0,98948.0,154246.0,1179643.0,38052.0,1143344.0,149735.0,152183.0,91887.0,169229.0,1125299.0,23021.0
